index,type,name,resident,streamed,parentStack
419,material,vdd/gfx_decal_bullet_glass_02,608,0,|impacts/fx_bul_impact_glass_uw_lg|fx|impacts/fx_bul_impact_glass_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
420,image,i_t7_decal_damage_glass_bullet_hit_03_n,296,393216,|vdd/gfx_decal_bullet_glass_03|material|impacts/fx_bul_impact_glass_uw_lg|fx|impacts/fx_bul_impact_glass_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
421,image,i_t7_decal_damage_glass_bullet_hit_03_c,296,393216,|vdd/gfx_decal_bullet_glass_03|material|impacts/fx_bul_impact_glass_uw_lg|fx|impacts/fx_bul_impact_glass_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
422,material,gfx_decal_bullet_glass_03,768,0,|impacts/fx_bul_impact_glass_uw_lg|fx|impacts/fx_bul_impact_glass_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
423,material,vd/gfx_decal_bullet_glass_03,608,0,|impacts/fx_bul_impact_glass_uw_lg|fx|impacts/fx_bul_impact_glass_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
424,material,vdd/gfx_decal_bullet_glass_03,608,0,|impacts/fx_bul_impact_glass_uw_lg|fx|impacts/fx_bul_impact_glass_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
425,material,gfx_decal_bullet_glass_01|dup,96,0,|impacts/fx_bul_impact_glass_uw_sm|fx|impacts/fx_bul_impact_glass_sm|fx|surface_enter_bullet_small|surfacefxtable|bullet_small_enter|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
426,material,vd/gfx_decal_bullet_glass_01|dup,104,0,|impacts/fx_bul_impact_glass_uw_sm|fx|impacts/fx_bul_impact_glass_sm|fx|surface_enter_bullet_small|surfacefxtable|bullet_small_enter|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
427,material,vdd/gfx_decal_bullet_glass_01|dup,104,0,|impacts/fx_bul_impact_glass_uw_sm|fx|impacts/fx_bul_impact_glass_sm|fx|surface_enter_bullet_small|surfacefxtable|bullet_small_enter|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
428,material,gfx_decal_bullet_glass_02|dup,96,0,|impacts/fx_bul_impact_glass_uw_sm|fx|impacts/fx_bul_impact_glass_sm|fx|surface_enter_bullet_small|surfacefxtable|bullet_small_enter|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
429,material,vd/gfx_decal_bullet_glass_02|dup,104,0,|impacts/fx_bul_impact_glass_uw_sm|fx|impacts/fx_bul_impact_glass_sm|fx|surface_enter_bullet_small|surfacefxtable|bullet_small_enter|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
430,material,vdd/gfx_decal_bullet_glass_02|dup,104,0,|impacts/fx_bul_impact_glass_uw_sm|fx|impacts/fx_bul_impact_glass_sm|fx|surface_enter_bullet_small|surfacefxtable|bullet_small_enter|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
431,material,gfx_decal_bullet_glass_03|dup,96,0,|impacts/fx_bul_impact_glass_uw_sm|fx|impacts/fx_bul_impact_glass_sm|fx|surface_enter_bullet_small|surfacefxtable|bullet_small_enter|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
432,material,vd/gfx_decal_bullet_glass_03|dup,104,0,|impacts/fx_bul_impact_glass_uw_sm|fx|impacts/fx_bul_impact_glass_sm|fx|surface_enter_bullet_small|surfacefxtable|bullet_small_enter|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
433,material,vdd/gfx_decal_bullet_glass_03|dup,104,0,|impacts/fx_bul_impact_glass_uw_sm|fx|impacts/fx_bul_impact_glass_sm|fx|surface_enter_bullet_small|surfacefxtable|bullet_small_enter|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
434,fx,impacts/fx_bul_impact_glass_uw_sm,25400,0,|impacts/fx_bul_impact_glass_sm|fx|surface_enter_bullet_small|surfacefxtable|bullet_small_enter|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
435,fx,impacts/fx_bul_impact_glass_sm,22816,0,|surface_enter_bullet_small|surfacefxtable|bullet_small_enter|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
436,physpreset,brick,6,0,|fx_debris_stone_01|xmodel|impacts/fx_bul_impact_gravel_uw_lg|fx|impacts/fx_bul_impact_gravel_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
437,image,fx_dest_atlas_c,88,218440,|mc/mtl_fx_dest_atlas|material|fx_debris_stone_01|xmodel|impacts/fx_bul_impact_gravel_uw_lg|fx|impacts/fx_bul_impact_gravel_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
438,material,mc/mtl_fx_dest_atlas,1250,0,|fx_debris_stone_01|xmodel|impacts/fx_bul_impact_gravel_uw_lg|fx|impacts/fx_bul_impact_gravel_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
439,xmodelmesh,fx_debris_stone_015d703f68,1864,0,|fx_debris_stone_01|xmodel|impacts/fx_bul_impact_gravel_uw_lg|fx|impacts/fx_bul_impact_gravel_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
440,xmodel,fx_debris_stone_01,144,0,|impacts/fx_bul_impact_gravel_uw_lg|fx|impacts/fx_bul_impact_gravel_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
441,fx,impacts/fx_bul_impact_gravel_uw_sm,21496,0,|impacts/fx_bul_impact_gravel_sm|fx|surface_enter_bullet_small|surfacefxtable|bullet_small_enter|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
442,fx,impacts/fx_bul_impact_gravel_sm,18592,0,|surface_enter_bullet_small|surfacefxtable|bullet_small_enter|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
443,material,gfx_decal_bullet_metal_01,224,0,|impacts/fx_bul_impact_metal_uw_lg|fx|impacts/fx_bul_impact_thin_metal_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
444,material,vd/gfx_decal_bullet_metal_01,224,0,|impacts/fx_bul_impact_metal_uw_lg|fx|impacts/fx_bul_impact_thin_metal_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
445,material,vdd/gfx_decal_bullet_metal_01,224,0,|impacts/fx_bul_impact_metal_uw_lg|fx|impacts/fx_bul_impact_thin_metal_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
446,material,gfx_decal_bullet_metal_02,224,0,|impacts/fx_bul_impact_metal_uw_lg|fx|impacts/fx_bul_impact_thin_metal_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
447,material,vd/gfx_decal_bullet_metal_02,224,0,|impacts/fx_bul_impact_metal_uw_lg|fx|impacts/fx_bul_impact_thin_metal_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
448,material,vdd/gfx_decal_bullet_metal_02,224,0,|impacts/fx_bul_impact_metal_uw_lg|fx|impacts/fx_bul_impact_thin_metal_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
449,material,gfx_decal_bullet_metal_03,224,0,|impacts/fx_bul_impact_metal_uw_lg|fx|impacts/fx_bul_impact_thin_metal_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
450,material,vd/gfx_decal_bullet_metal_03,224,0,|impacts/fx_bul_impact_metal_uw_lg|fx|impacts/fx_bul_impact_thin_metal_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
451,material,vdd/gfx_decal_bullet_metal_03,224,0,|impacts/fx_bul_impact_metal_uw_lg|fx|impacts/fx_bul_impact_thin_metal_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
452,material,ei/gfx_spark_grind_anim_em,96,0,|impacts/fx_bul_impact_boss_body_fatal_exit|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
453,material,ei/gfx_spark_single_em,88,0,|impacts/fx_bul_impact_boss_body_fatal_exit|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
454,material,ei/gfx_spark_blink_anim_em_i12000,104,0,|impacts/fx_bul_impact_thin_metal_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
455,lightdescription,new2116770908,14,0,|impacts/fx_bul_impact_metal_sm|fx|surface_enter_bullet_small|surfacefxtable|bullet_small_enter|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
456,fx,impacts/fx_bul_impact_metal_spark_bounce,1659,0,|impacts/fx_bul_impact_thin_metal_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
457,lightdescription,new-1019677772,15,0,|impacts/fx_bul_impact_metal_uw_sm|fx|impacts/fx_bul_impact_thin_metal_sm|fx|surface_enter_bullet_small|surfacefxtable|bullet_small_enter|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
458,fx,impacts/fx_bul_impact_metal_uw_sm,17976,0,|impacts/fx_bul_impact_thin_metal_sm|fx|surface_enter_bullet_small|surfacefxtable|bullet_small_enter|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
459,fx,impacts/fx_bul_impact_metal_sm,26528,0,|surface_enter_bullet_small|surfacefxtable|bullet_small_enter|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
460,material,ei/gfx_gel_splat_full_lit,64,0,|impacts/fx_bul_impact_boss_body_fatal_exit|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
461,material,ei/gfx_gel_splat_lit,56,0,|impacts/fx_bul_impact_mud_sm|fx|surface_enter_bullet_small|surfacefxtable|bullet_small_enter|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
462,material,ei/gfx_gel_splat_side_lit,64,0,|impacts/fx_bul_impact_boss_body_fatal_exit|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
463,fx,impacts/fx_bul_impact_mud_sm,19328,0,|surface_enter_bullet_small|surfacefxtable|bullet_small_enter|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
464,material,ei/gfx_gib_concrete_02_em,96,0,|impacts/fx_bul_impact_sand_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
465,material,ei/gfx_gib_concrete_01_em,96,0,|impacts/fx_bul_impact_sand_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
466,material,ei/gfx_water_drip_lit,56,0,|impacts/fx_bul_impact_sand_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
467,fx,impacts/fx_bul_impact_sand_sm,14368,0,|surface_enter_bullet_small|surfacefxtable|bullet_small_enter|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
468,fx,impacts/fx_bul_impact_snow_sm,12320,0,|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
469,material,gfx_decal_foam,176,0,|impacts/fx_bul_impact_water_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
470,material,vd/gfx_decal_foam,184,0,|impacts/fx_bul_impact_water_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
471,material,vdd/gfx_decal_foam,184,0,|impacts/fx_bul_impact_water_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
472,material,ei/gfx_gel_drops_full_lite_spec,2048,0,|impacts/fx_bul_impact_water_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
473,material,ei/gfx_water_ripple_anim_lit_nocull,72,0,|impacts/fx_bul_impact_water_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
474,image,fxt_water_splash_cone_anim_n,699149,0,|ei/gfx_water_splash_cone_anim_spec|material|impacts/fx_bul_impact_water_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
475,image,fxt_water_splash_cone_anim,699163,0,|ei/gfx_water_splash_cone_anim_spec|material|impacts/fx_bul_impact_water_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
476,material,ei/gfx_water_splash_cone_anim_spec,1936,0,|impacts/fx_bul_impact_water_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
477,material,ei/gfx_water_splash_spread_anim_lit,72,0,|impacts/fx_bul_impact_water_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
478,fx,impacts/fx_bul_impact_water_sm,13536,0,|surface_enter_bullet_small|surfacefxtable|bullet_small_enter|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
479,material,gfx_decal_bullet_thin_metal_01,224,0,|impacts/fx_bul_impact_thin_metal_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
480,material,vd/gfx_decal_bullet_thin_metal_01,232,0,|impacts/fx_bul_impact_thin_metal_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
481,material,vdd/gfx_decal_bullet_thin_metal_01,232,0,|impacts/fx_bul_impact_thin_metal_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
482,lightdescription,new-611129556,14,0,|impacts/fx_bul_impact_thin_metal_sm|fx|surface_enter_bullet_small|surfacefxtable|bullet_small_enter|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
483,fx,impacts/fx_bul_impact_thin_metal_sm,16506,0,|surface_enter_bullet_small|surfacefxtable|bullet_small_enter|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
484,material,ei/gfx_gel_splat_spread_lit,64,0,|impacts/fx_bul_impact_boss_body_nonfatal_exit|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
485,fx,impacts/fx_bul_impact_body_armor_lg,22312,0,|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
486,surfacefxtable,surface_enter_bullet_small,27,0,|bullet_small_enter|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
487,material,ei/gfx_gel_drops_spec,93,0,|impacts/fx_bul_impact_armor_body_fatal_exit|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
488,material,ei/gfx_gel_splat_string_spec,96,0,|impacts/fx_bul_impact_blood_body_fatal_exit_uw|fx|impacts/fx_bul_impact_blood_body_fatal_exit|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
489,material,gfx_decal_blood_splatter_02,192,0,|impacts/fx_bul_impact_heavy_body_fatal_exit|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
490,material,vd/gfx_decal_blood_splatter_02,192,0,|impacts/fx_bul_impact_heavy_body_fatal_exit|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
491,material,vdd/gfx_decal_blood_splatter_02,192,0,|impacts/fx_bul_impact_heavy_body_fatal_exit|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
492,material,gfx_decal_blood_splatter_03,192,0,|impacts/fx_bul_impact_heavy_body_fatal_exit|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
493,material,vd/gfx_decal_blood_splatter_03,192,0,|impacts/fx_bul_impact_heavy_body_fatal_exit|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
494,material,vdd/gfx_decal_blood_splatter_03,192,0,|impacts/fx_bul_impact_heavy_body_fatal_exit|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
495,image,fxt_decal_blood_nonfatal_01_n,110,109240,|vdd/gfx_decal_blood_nonfatal_01|material|blood/fx_blood_sword_decal_impact_ground_zod_zmb|fx|impacts/fx_bul_impact_blood_body_fatal_exit_zmb|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
496,image,fxt_decal_blood_nonfatal_01,284,393216,|vdd/gfx_decal_blood_nonfatal_01|material|blood/fx_blood_sword_decal_impact_ground_zod_zmb|fx|impacts/fx_bul_impact_blood_body_fatal_exit_zmb|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
497,material,gfx_decal_blood_nonfatal_01,1246,0,|blood/fx_blood_sword_decal_impact_ground_zod_zmb|fx|impacts/fx_bul_impact_blood_body_fatal_exit_zmb|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
498,material,vd/gfx_decal_blood_nonfatal_01,576,0,|blood/fx_blood_sword_decal_impact_ground_zod_zmb|fx|impacts/fx_bul_impact_blood_body_fatal_exit_zmb|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
499,material,vdd/gfx_decal_blood_nonfatal_01,576,0,|blood/fx_blood_sword_decal_impact_ground_zod_zmb|fx|impacts/fx_bul_impact_blood_body_fatal_exit_zmb|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
500,image,fxt_decal_blood_nonfatal_02_n,286,131072,|vdd/gfx_decal_blood_nonfatal_02|material|blood/fx_blood_sword_decal_impact_ground_zod_zmb|fx|impacts/fx_bul_impact_blood_body_fatal_exit_zmb|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
501,image,fxt_decal_blood_nonfatal_02,284,393216,|vdd/gfx_decal_blood_nonfatal_02|material|blood/fx_blood_sword_decal_impact_ground_zod_zmb|fx|impacts/fx_bul_impact_blood_body_fatal_exit_zmb|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
502,material,gfx_decal_blood_nonfatal_02,742,0,|blood/fx_blood_sword_decal_impact_ground_zod_zmb|fx|impacts/fx_bul_impact_blood_body_fatal_exit_zmb|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
503,material,vd/gfx_decal_blood_nonfatal_02,576,0,|blood/fx_blood_sword_decal_impact_ground_zod_zmb|fx|impacts/fx_bul_impact_blood_body_fatal_exit_zmb|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
504,material,vdd/gfx_decal_blood_nonfatal_02,576,0,|blood/fx_blood_sword_decal_impact_ground_zod_zmb|fx|impacts/fx_bul_impact_blood_body_fatal_exit_zmb|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
505,material,gfx_decal_blood_nonfatal_01|dup,64,0,|blood/fx_blood_decal_impact_ground_sm|fx|impacts/fx_bul_impact_armor_body_fatal_exit|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
506,material,vd/gfx_decal_blood_nonfatal_01|dup,72,0,|blood/fx_blood_decal_impact_ground_sm|fx|impacts/fx_bul_impact_armor_body_fatal_exit|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
507,material,vdd/gfx_decal_blood_nonfatal_01|dup,72,0,|blood/fx_blood_decal_impact_ground_sm|fx|impacts/fx_bul_impact_armor_body_fatal_exit|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
